,INDEX_,sub_smiles
5,10530,CR=C6N7[C@@H]8[C@H]R[C@@]6RCCCRNC[C@@H]ROPRRO[C@@H]6[C@@H]RO[C@@H]Rn6c[n+]R[Co-3]753R[N+]3=C1[C@@H]R[C@]RR[C@]83C
6,10530,CCCR=O
7,10530,C
8,10530,N
9,10530,C
10,10530,CCR=O
11,10530,C
12,10530,=O
13,10530,C
14,10530,=O
15,10530,[O-]
16,10530,CO
17,10530,[C@@H]6O
18,10530,c9ccRcRcc96
19,10530,C#N
20,10530,CCCR=O
21,10530,C
22,10530,CCR=O
23,10530,N
24,10530,N
25,10530,C
26,10530,C
27,10530,N
28,10530,N
0,10531,Cc1cnRcR[nH]c1=O
1,10531,[C@H]2C[C@H]R[C@@H]RO2
2,10531,=O
3,10531,S
4,10531,COPRRO
5,10531,=O
6,10531,O
0,10532,CC[C@H]R[C@H]RCR=N[C@@H]RCR=N[C@@H]RCR=N[C@@H]RCR=N[C@H]R[C@@H]RO
1,10532,C
2,10532,N=CR[C@H]RN=CR[C@H]RN=CR[C@H]RN=CR[C@H]RN=CR[C@H]RN=CR[C@H]RN=CR[C@H]RN=CR[C@H]RN=CR[C@H]RN=CR[C@H]RN=CR[C@H]RN=CR[C@H]RN=CR[C@H]RN=CR[C@@H]1CCCN1CR[C@@H]R[C@@H]RO
3,10532,O
4,10532,CCRO
5,10532,O
6,10532,CCSC
7,10532,O
8,10532,CCRC
9,10532,O
10,10532,CR=N[C@@H]RCR=N[C@@H]RCR=N[C@@H]RCR=N[C@@H]RCRO
11,10532,C
12,10532,O
13,10532,Cc1cccRcc1
14,10532,O
15,10532,CCCNCRN
16,10532,O
17,10532,CCCNCRN
18,10532,O
19,10532,CCRC
20,10532,O
21,10532,CCRO
22,10532,O
23,10532,C
24,10532,O
25,10532,C
26,10532,O
27,10532,Cc1cccRcc1
28,10532,O
29,10532,CCCRO
30,10532,O
31,10532,C
32,10532,O
33,10532,CCSC
34,10532,O
35,10532,CCCRO
36,10532,O
37,10532,CCCRO
38,10532,O
39,10532,=O
40,10532,N=CR[C@H]RN=CR[C@H]RN=CR[C@H]RN=CRCN=CR[C@@H]1CCCN1CR[C@H]RN=CR[C@@H]RCRC
41,10532,C
42,10532,=N
43,10532,C
44,10532,O
45,10532,CCCNCRN
46,10532,O
47,10532,CCCRO
48,10532,O
49,10532,CCCNCRN
50,10532,O
51,10532,Cc1cccRcc1
52,10532,=N
53,10532,O
54,10532,=N
55,10532,=N
56,10532,C
57,10532,=O
58,10532,O
59,10532,=N
60,10532,=N
61,10532,=O
62,10532,O
63,10532,C
64,10532,O
65,10532,CCRO
66,10532,O
67,10532,CCRO
68,10532,O
69,10532,O
70,10532,=O
71,10532,Cc1cccRcc1
72,10532,O
73,10532,N=CR[C@@H]1CCCN1CR[C@H]RN=CR[C@H]RN=CR[C@@H]1CCCN1CR[C@H]RN
74,10532,C
75,10532,=N
76,10532,=N
77,10532,=N
78,10532,O
79,10532,=N
80,10532,=O
81,10532,O
82,10532,O
83,10532,=O
84,10532,CCCRO
85,10532,O
86,10532,CCRC
87,10532,O
88,10532,=O
89,10532,C
90,10532,=O
91,10532,C
0,10533,CN1CCCRRCC1
1,10533,C#N
2,10533,NCR[C@H]RNCRN2CCOCC2
3,10533,=O
4,10533,CC2CCCCC2
5,10533,=O
0,10534,COc1cc2cRncnc2cc1OCCCN1CCCCC1
1,10534,N3CCNRCC3
2,10534,CRNc4cccRcc4
3,10534,=O
4,10534,OCRC
5,10534,C
0,10535,CNRc1ncnc2ocRcRc12
1,10535,CCO
2,10535,-c3ccccc3
3,10535,-c3ccccc3
0,10536,NSRRc1ccc2cRCNCC2
1,10536,=O
2,10536,=O
3,10536,c1
0,10537,CCCCCC[C@H]RCRO
1,10537,O
2,10537,=O
0,10538,Cc1cc2cRNc1ccccc1N=C2N1CCNRCC1
1,10538,s1
2,10538,C
0,10539,CCCCCCCCCCCC1=CRCRc2scnc2C1=O
1,10539,O
2,10539,=O
0,10540,N[C@@H]RCRO
1,10540,CSSCCO
2,10540,=O
0,10541,CCRCCRCRNCRCRN1CCCC1CRNCCR=O
1,10541,C
2,10541,NCRCNCRCRNCRCRNCRCRNCRCRNCRC1CCCRN1
3,10541,=O
4,10541,CCCN=CRN
5,10541,=O
6,10541,=O
7,10541,N
8,10541,=O
9,10541,=O
10,10541,Cc1cccRcc1
11,10541,=O
12,10541,CO
13,10541,=O
14,10541,Cc1c[nH]c2ccccc12
15,10541,=O
16,10541,Cc1cnc[nH]1
17,10541,=O
18,10541,=O
19,10541,N
20,10541,O
0,10542,Cc1cccRcRc1
1,10542,O
2,10542,[C@H]Rc2ccccc2
3,10542,CCNRCRC
4,10542,CRC
5,10542,C
6,10542,C
0,10543,CCR[C@H]RCRO
1,10543,C
2,10543,N
3,10543,=O
0,10544,COc1ccccRc1
1,10544,-c2ccccRc2
2,10544,CC[C@]3RCCRNRCR=N3
3,10544,C
4,10544,=O
5,10544,C
6,10544,N
0,10545,COc1cccc2c1CRc1cRc3cRC[C@@]RRC[C@@H]3O[C@H]1C[C@H]R[C@H]R[C@H]RO1
1,10545,=O
2,10545,O
3,10545,cRc1C2=O
4,10545,O
5,10545,CR=O
6,10545,N
7,10545,O
8,10545,C
9,10545,O
10,10545,C
0,10546,CCOCRC1=CRNCR=CRC1c1ccccRc1
1,10546,=O
2,10546,C
3,10546,C
4,10546,CROC
5,10546,[N+]R[O-]
6,10546,=O
7,10546,=O
0,10547,CCOCRCCc1cccRcc1
1,10547,=O
2,10547,SRR=O
3,10547,N
4,10547,=O
0,10548,CCCCCCCCCCCCCCCCCCRO[Al]RO
1,10548,=O
2,10548,O
0,10549,O=[N+]RO[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O[N+]R[O-]
1,10549,[O-]
2,10549,=O
0,10550,NCCCCRO
1,10550,=O
0,10551,O=C1OCC/C1=C\Nc1ccccc1
0,10552,CCCCC/C=C\C/C=C\[C@H]RCCRCCCCCRO
1,10552,O
2,10552,=O
3,10552,=O
0,10553,Cc1cccRcc1
1,10553,-n2ncRcc2NCRNc2cccRc3ccccc23
2,10553,CRRC
3,10553,=O
4,10553,OCCN3CCOCC3
5,10553,C
6,10553,C
0,10554,COc1ccRcRcc1L
1,10554,Nc2cRcnc3ccRcRcc23
2,10554,L
3,10554,C#N
4,10554,OCCCN4CCNRCC4
5,10554,OC
6,10554,C
0,10555,Lc1cccRcc1
1,10555,CO[C@H]Rc2cccRcc2L
2,10555,Cn2ccnc2
3,10555,L
0,10556,Cc1ncRccRn1
1,10556,Nc2nccRs2
2,10556,N2CCNRCC2
3,10556,CRNc3cRcccc3L
4,10556,CCO
5,10556,=O
6,10556,C
0,10557,Cc1cRnc2cccRcc2c1CRO
1,10557,-c2cccRcc2
2,10557,F
3,10557,=O
4,10557,-c3ccccc3F
0,10558,N=CRc1ccc[n+]Rc1
1,10558,O
2,10558,[C@@H]2O[C@H]R[C@@H]R[C@H]2O
3,10558,COPRROPRROC[C@H]3O[C@@H]R[C@H]R[C@@H]3O
4,10558,O
5,10558,=O
6,10558,O
7,10558,=O
8,10558,[O-]
9,10558,n4cnc5cRncnc54
10,10558,OPRRO
11,10558,N
12,10558,=O
13,10558,O
0,10559,CCC1RCRNCRNC1=O
1,10559,c2ccccc2
2,10559,=O
3,10559,=O
0,10560,CCNCRc1cn2ncncRc2c1C
1,10560,=O
2,10560,Nc3ccRccc3C
3,10560,CRNOC
4,10560,=O
0,10561,NCCCC[C@@H]1NCR[C@@H]RNCR[C@H]RNCR[C@@H]2C[C@@H]RCN2CR[C@H]RNCR[C@H]RNC1=O
1,10561,=O
2,10561,Cc2c[nH]c3ccccc23
3,10561,=O
4,10561,c2ccccc2
5,10561,=O
6,10561,OCRNCCN
7,10561,=O
8,10561,Cc2ccccc2
9,10561,=O
10,10561,Cc2cccRcc2
11,10561,=O
12,10561,OCc3ccccc3
0,10562,CC1=CRCRRCCC1
1,10562,/C=C/CR=C/C=C/CR=C/CRO
2,10562,C
3,10562,C
4,10562,C
5,10562,C
6,10562,=O
0,10563,Lc1cccRcRc1
1,10563,CROCc2ccsc2L
2,10563,L
3,10563,Cn2ccnc2
0,10564,COc1ccc2ccccRc2c1
1,10564,CCNCR=O
2,10564,C
0,10565,CSRRc1ccccRc1
1,10565,=O
2,10565,=O
3,10565,Nc2ncccRn2
4,10565,Nc3cRccc4c3OCO4
5,10565,L
0,10566,Lc1ccc2cRCR=Nc1ccccc1O2
1,10566,c1
2,10566,N1CCNCC1
0,10567,C=CCRNc1cc2cRncnc2cc1OCCCN1CCOCC1
1,10567,=O
2,10567,Nc3cccRcRc3
3,10567,F
4,10567,L
0,10568,N#Cc1cccRcc1
1,10568,Oc2ccc3cRCOB3O
2,10568,c2
0,10569,O=C1CN=CRc2ccRccc2N1
1,10569,c2ccccc2
2,10569,[N+]R[O-]
3,10569,=O
0,10570,CNRCCCOc1ccRsc2ccccc12
1,10570,C
2,10570,=O
0,10571,NOCC[C@H]RCRO
1,10571,N
2,10571,=O
0,10572,Nc1ncRnc2c1ncn2[C@@H]1O[C@H]R[C@@H]R[C@@H]1O
1,10572,F
2,10572,CO
3,10572,O
0,10573,CNCRc1ccccc1Sc1ccc2cRn[nH]c2c1
1,10573,=O
2,10573,/C=C/c3ccccn3
0,10574,CCCCCRNR[C@H]RCRC
1,10574,=O
2,10574,Cc1cccRcc1
3,10574,CRO
4,10574,C
5,10574,-c2ccccc2-c2nn[nH]n2
6,10574,=O
0,10575,CN1CCNRCC1
1,10575,CCCCN2CRCNRC2=O
2,10575,=O
3,10575,N=Cc3cccRo3
4,10575,-c4cccRcc4
5,10575,L
0,10576,COc1cRcRcRcRc1F
1,10576,F
2,10576,F
3,10576,CR=O
4,10576,F
5,10576,N
0,10577,Nc1cccRcc1
1,10577,SRR=O
2,10577,N
3,10577,=O
0,10578,C1CCCRCC1
1,10578,CRC2CCCCC2
2,10578,CC2CCCCN2
0,10579,c1ccc2cRcccc2c1
1,10579,CC3=NCCN3
0,10580,CCRn1cRcRc2ccccc21
1,10580,C
2,10580,/C=C/[C@H]RC[C@H]RCCRO
3,10580,-c2cccRcc2
4,10580,O
5,10580,O
6,10580,=O
7,10580,F
0,10581,Cc1cc2nc3cR[nH]cRnc-3nRc2cc1C
1,10581,=O
2,10581,=O
3,10581,C[C@H]R[C@H]R[C@H]RCO[P@@]RRO[P@]RROC[C@H]3O[C@@H]R[C@H]R[C@@H]3O
4,10581,O
5,10581,O
6,10581,O
7,10581,=O
8,10581,O
9,10581,=O
10,10581,O
11,10581,n4cnc5cRncnc54
12,10581,O
13,10581,N
0,10582,Cc1ncc2n1-c1cccRcc1CR=NC2
1,10582,L
2,10582,c1ccccc1F
0,10583,CN1CCNRCC1
1,10583,C2=Nc3ccRccc3Nc3ccccc32
2,10583,L
0,10584,Cc1cc2cR[C@@H]R[C@H]RC2RC
1,10584,cc1CRCCCRO
2,10584,CRC
3,10584,C
4,10584,C
5,10584,=O
6,10584,=O
7,10584,C
0,10585,CO[C@@H]1O[C@@H]R[C@@H]R[C@@H]R[C@@H]1O
1,10585,C
2,10585,O
3,10585,O
0,10586,CCCCc1oc2cccRcc2c1CRc1cccRcc1
1,10586,NSRR=O
2,10586,=O
3,10586,OCCCNRCCCC
4,10586,C
5,10586,=O
6,10586,CCCC
0,10587,CNRC[C@@H]RCOc1cccRcc1
1,10587,C
2,10587,O
3,10587,Nc2ncccRn2
4,10587,Nc3ccRccc3L
5,10587,L
0,10588,CCC1RCRNCCRC1=O
1,10588,CC
2,10588,=O
3,10588,C
0,10589,CCR=CCC[C@]1R[C@@H]RC[C@]2RCRCR=CR[C@@]1RC2=O
1,10589,C
2,10589,C
3,10589,CC=CRC
4,10589,CC=CRC
5,10589,=O
6,10589,CC=CRC
7,10589,O
8,10589,CRCRC
9,10589,C
10,10589,C
11,10589,C
12,10589,=O
13,10589,C
0,10590,CCCCCOc1cccRcc1
1,10590,-c2ccRno2
2,10590,-c3cccRcc3
3,10590,CRN[C@H]4C[C@@H]R[C@@H]RNCR[C@@H]5[C@@H]R[C@@H]RCN5CR[C@H]RNCR[C@H]RNCR[C@@H]5C[C@@H]RCN5CR[C@H]RNC4=O
4,10590,=O
5,10590,O
6,10590,O
7,10590,=O
8,10590,O
9,10590,C
10,10590,=O
11,10590,[C@H]RCCR=O
12,10590,=O
13,10590,[C@H]R[C@@H]Rc5cccRcRc5
14,10590,=O
15,10590,O
16,10590,=O
17,10590,[C@@H]RO
18,10590,O
19,10590,N
20,10590,O
21,10590,O
22,10590,O
23,10590,OSRRO
24,10590,C
25,10590,=O
26,10590,=O
0,10591,NCR=NCRc1ncRcRnc1N
1,10591,N
2,10591,=O
3,10591,L
4,10591,N
0,10592,NCR=NCCCCRCRN1CCCC1CRN1C[C@H]RCC1CRNCCRN[C@@H]RCRN[C@@H]RCRN1Cc2ccccc2CC1CRN1CRC[C@@H]2CCCC[C@@H]21
1,10592,N
2,10592,NCR[C@H]RCCCN=CRN
3,10592,=O
4,10592,=O
5,10592,O
6,10592,=O
7,10592,=O
8,10592,Cc1cccs1
9,10592,=O
10,10592,CO
11,10592,=O
12,10592,=O
13,10592,CRN[C@@H]RCRO
14,10592,=O
15,10592,N
16,10592,N
17,10592,=O
18,10592,CCCN=CRN
19,10592,=O
20,10592,N
0,10593,N#Cc1cnn2cRncRnc12
1,10593,NCCc3cnc[nH]3
2,10593,Nc3ccccc3
0,10594,CCOCRC1=CRNCR=CRC1c1ccccRc1
1,10594,=O
2,10594,C
3,10594,C
4,10594,CROC
5,10594,[N+]R[O-]
6,10594,=O
7,10594,=O
0,10595,C[C@]12C[C@H]R[C@@]3R[C@@H]R[C@@H]1CC[C@]2RCRCO
1,10595,O
2,10595,F
3,10595,CCC4=CCRCC[C@@]43C
4,10595,O
5,10595,=O
6,10595,=O
0,10596,CCNRCCN1CRCN=CRc2ccRccc21
1,10596,CC
2,10596,=O
3,10596,c2ccccc2F
4,10596,L
0,10597,N=CRc1ccc[n+]Rc1
1,10597,[S-]
2,10597,[C@@H]2O[C@H]R[C@@H]R[C@H]2O
3,10597,COPRROPRROC[C@H]3O[C@@H]R[C@H]R[C@@H]3O
4,10597,O
5,10597,=O
6,10597,O
7,10597,=O
8,10597,O
9,10597,n4cnc5cRncnc54
10,10597,OPRRO
11,10597,N
12,10597,=O
13,10597,O
0,10598,C[C@@H]R[C@]RRc1cccRcc1F
1,10598,c1ncncc1F
2,10598,O
3,10598,Cn1cncn1
4,10598,F
0,10599,Cc1ccccRc1
1,10599,Nc2ccncc2SRRNCRNCRC
2,10599,=O
3,10599,=O
4,10599,=O
5,10599,C
0,10600,CCCSc1ccc2ncR[nH]c2c1
1,10600,NCROC
2,10600,=O
0,10601,C=CRc1cc2cRCRRCCC2RC
1,10601,c1cccRcc1
2,10601,cc1C
3,10601,C
4,10601,C
5,10601,C
6,10601,CRO
7,10601,=O
0,10602,N[C@@H]RCRO
1,10602,CCCRN[C@@H]RCRNCCRO
2,10602,=O
3,10602,=O
4,10602,CS
5,10602,=O
6,10602,=O
0,10603,O=C[C@H]RNCR[C@H]RNCRN1CCOCC1
1,10603,CSCc1ccccc1
2,10603,=O
3,10603,Cc1ccccc1
4,10603,=O
0,10604,CCNRCRC1CN2CCc3ccRcRcc3C2CC1OCR=O
1,10604,CC
2,10604,=O
3,10604,OC
4,10604,OC
5,10604,C
0,10605,CCRNCCCRc1ccccc1
1,10605,Cc1ccccc1
2,10605,c1ccccc1
0,10606,COc1cc2ncccRc2cc1CRO
1,10606,Oc3cccRcRc3
2,10606,=N
3,10606,NCR=NC4CC4
4,10606,L
5,10606,O
0,10607,C[N+]RRC
1,10607,C
2,10607,C
0,10608,O=SRRCCNC1CCCCC1
1,10608,=O
2,10608,O
0,10609,Nc1ncRc2cRNC[C@@H]RN2
1,10609,N
2,10609,n1
3,10609,c1ccccc1
0,10610,CCCCRC1RCRNCRNC1=O
1,10610,C
2,10610,CC
3,10610,=O
4,10610,=S
0,10611,Cc1cccc2c1CCNC2=O
0,10612,C[C@H]1CNRC[C@@H]RN1SRRc1cccc2c1CCRC2.Cc1cccRcc1
1,10612,c2cccRcc2
2,10612,C
3,10612,=O
4,10612,=O
5,10612,CRO
6,10612,SRRO
7,10612,OCRRF
8,10612,=O
9,10612,=O
10,10612,=O
11,10612,F
12,10612,F
0,10613,COc1ccRccRc1O
1,10613,/C=C/CRSCCN=CRCCN=CRC2R[C@H]RC2RC
2,10613,OC
3,10613,=O
4,10613,O
5,10613,O
6,10613,O
7,10613,OPRROPRROC[C@H]3O[C@@H]R[C@@H]R[C@@H]3OPRRO
8,10613,C
9,10613,=O
10,10613,O
11,10613,=O
12,10613,O
13,10613,n4cnc5cRncnc54
14,10613,O
15,10613,=O
16,10613,O
17,10613,N
0,10614,O=CRCNSRRc1cccRcc1
1,10614,O
2,10614,=O
3,10614,=O
4,10614,N2CCCRCC2
5,10614,c3ccccc3
0,10615,Nc1ncnc2c1ncn2[C@H]1CC[C@@H]RO1
1,10615,CO[P@]RRO[P@@]RROPRRO
2,10615,=O
3,10615,O
4,10615,=O
5,10615,O
6,10615,=O
7,10615,O
0,10616,Cc1cccRcc1Nc1ncccRn1
1,10616,NCRc2cccnc2
2,10616,-c2cccnc2
3,10616,=O
0,10617,N[C@@H]RCRO
1,10617,Cc1ccccc1
2,10617,=O
0,10618,O=c1nRnc2ccccn12
1,10618,CCCN2CCNRCC2
2,10618,c3ccccRc3
3,10618,L
0,10619,CCC1RCCCRNC1=O
1,10619,c2ccccc2
2,10619,=O
0,10620,CN1CCc2cccc3c2[C@H]1Cc1cccRcRc1-3
1,10620,O
2,10620,O
0,10621,OC[C@@H]1O[C@@]RR[C@H]R[C@H]1O
1,10621,O
2,10621,CO
3,10621,O
0,10622,CCCRNCC[C@@H]1CCc2ccc3cRCCO3
1,10622,=O
2,10622,c21
0,10623,Lc1cccRcc1
1,10623,CO[C@H]Rc2cccRcc2L
2,10623,Cn2ccnc2
3,10623,L
0,10624,O=CRNc1ccccRc1
1,10624,Nc1cccRcc1
2,10624,CRRF
3,10624,Oc2ccncc2
4,10624,F
5,10624,F
0,10625,Cn1cRcRcRc2ccccc21
1,10625,=O
2,10625,O
3,10625,O
0,10626,FCROCRRCRL
1,10626,F
2,10626,F
3,10626,F
4,10626,F
0,10627,N=c1ncRc2cRc[nH]c2[nH]1
1,10627,O
2,10627,CCc3cccRcc3
3,10627,CRN[C@@H]RCRO
4,10627,=O
5,10627,CCCRO
6,10627,=O
7,10627,=O
0,10628,CCOc1ccRccc1CRO
1,10628,CCRN[C@@H]Rc2ccccc2N2CCCCC2
2,10628,=O
3,10628,=O
4,10628,CCRC
5,10628,C
0,10629,CC[C@H]RCRRc1ccccc1
1,10629,OCR=O
2,10629,C[C@H]RNRC
3,10629,c1ccccc1
4,10629,C
5,10629,C
6,10629,C
0,10630,N[C@H]RCRN1CCC[C@H]1CRNCc1ccccRc1
1,10630,Cc1ccccc1
2,10630,=O
3,10630,=O
4,10630,L
0,10631,O=C1[C@H]2[C@@H]3CC[C@@H]R[C@H]2CRN1C[C@@H]1CCCC[C@H]1CN1CCNRCC1
1,10631,C3
2,10631,=O
3,10631,c2nsc3ccccc23
0,10632,CCROc1cRccRcRc1C
1,10632,=O
2,10632,C
3,10632,OCCRCNCRC
4,10632,C
5,10632,O
6,10632,C
0,10633,CNC[C@H]Rc1ccccRc1
1,10633,O
2,10633,O
0,10634,Nc1ncnc2c1ncn2[C@@H]1O[C@H]R[C@@H]R[C@H]1O
1,10634,CO[P@]RRO[P@]RROC[C@H]2O[C@H]R[C@H]R[C@@H]2O
2,10634,O
3,10634,=O
4,10634,O
5,10634,=O
6,10634,O
7,10634,O
8,10634,O
0,10635,COCCOC[C@H]RCROc1ccc2cRCCC2
1,10635,CC1RCCCC1
2,10635,=O
3,10635,c1
4,10635,CRN[C@H]2CC[C@@H]RCC2
5,10635,=O
6,10635,CRO
7,10635,=O
0,10636,COc1ccRccc1OCRF
1,10636,-c2cccR[nH]n2
2,10636,F
3,10636,=O
0,10637,O=c1[nH]cnc2sc3cRCCCC3
1,10637,c12
0,10638,Cn1cc[nH]c1=S
0,10639,CNCRc1ccRccn1
1,10639,=O
2,10639,Oc2cccRcRc2
3,10639,NCRNc3cccRcRc3
4,10639,F
5,10639,=O
6,10639,L
7,10639,CRRF
8,10639,F
9,10639,F
0,10640,CCCRRCRO[C@H]1C[C@@H]RC=C2C=C[C@H]R[C@H]R[C@H]21
1,10640,C
2,10640,C
3,10640,=O
4,10640,C
5,10640,C
6,10640,CC[C@@H]3C[C@@H]RCCRO3
7,10640,O
8,10640,=O
0,10641,C=C/C=N/[C@@H]1CCc2cRcccc21
1,10641,O
0,10642,Cn1cRc2cRnRc1=O
1,10642,=O
2,10642,ncRn2Cc2ccccc2C#N
3,10642,C
4,10642,N3CCC[C@@H]RC3
5,10642,N
0,10643,CCRCCCRN[C@H]RCRC
1,10643,C
2,10643,=O
3,10643,CRN[C@@H]RCRc1nccs1
4,10643,C
5,10643,=O
6,10643,CCCNCRN
7,10643,=O
8,10643,N
0,10644,CCRNCCRCOc1cccRcc1
1,10644,C
2,10644,O
3,10644,CCOCC2CC2
0,10645,C=C1CC[C@H]RC/C1=C/C=C1\CCC[C@@]2R[C@H]1CC[C@@H]2[C@H]RCCCCRC
1,10645,O
2,10645,C
3,10645,C
4,10645,C
0,10646,CCCCRCRO
1,10646,CCC
2,10646,=O
0,10647,C[C@H]R[C@H]1CC[C@H]2[C@@H]3[C@@H]RC[C@@H]4C[C@H]RCC[C@]4R[C@H]3CC[C@@]21C
1,10647,CCCRO
2,10647,O
3,10647,O
4,10647,C
5,10647,=O
0,10648,[NH3+]C1RCCNRCC1
1,10648,Cc2cccRcc2
2,10648,c2ncnc3[nH]ccc23
3,10648,L
0,10649,CCROCRCRROc1cccRcc1
1,10649,C
2,10649,=O
3,10649,C
4,10649,C
5,10649,CRc2cccRcc2
6,10649,=O
7,10649,L
0,10650,CNCC[C@@H]Rc1ccccc1
1,10650,Oc1ccccc1C
0,10651,COc1ccccc1-c1cc2cRc1ccRccc1n2CCCO
1,10651,c3c1CRNC3=O
2,10651,O
3,10651,=O
0,10652,C[C@]12CC[C@H]3CR[C@@H]1CCC2=O
1,10652,=CCc4ccRccc43
2,10652,O
0,10653,CCNRCRCN1c2ccccc2Sc2ccccc21
1,10653,CC
2,10653,C
0,10654,NC1=NCC2c3ccccc3Cc3ccccc3N12
0,10655,CN1CCCCRCC1
1,10655,n2ncRc3ccccc3c2=O
2,10655,Cc3cccRcc3
3,10655,L
0,10656,COCRC[C@H]Rc1ccccRc1
1,10656,=O
2,10656,CCc1cccRcc1
3,10656,CRN
4,10656,CRN
5,10656,=N
6,10656,=N
0,10657,O=CR[C@H]ROc1cccRcc1
1,10657,O
2,10657,Cc1ccccc1
3,10657,L
0,10658,Nc1nccc2cccRcc12
1,10658,CN3CC[C@H]RC3=O
2,10658,NSRRc4cc5ncccc5s4
3,10658,=O
4,10658,=O
0,10659,O=CRc1n[nH]cc1NCRc1cRcccc1F
1,10659,Nc1cccRcc1
2,10659,=O
3,10659,F
4,10659,F
0,10660,N[C@@H]RCRO
1,10660,Cc1ccRcRcRc1
2,10660,=O
3,10660,I
4,10660,Oc2ccRcRcRc2
5,10660,I
6,10660,I
7,10660,O
8,10660,I
0,10661,CCRc1cccRcc1
1,10661,C
2,10661,CNNCRc2cccRcc2
3,10661,=O
4,10661,O
0,10662,c1ccc2cRCCCC2C1=NCCN1
1,10662,c1
0,10663,O=c1ccRoc2c1ccc1ccccc12
1,10663,-c2ccccc2
0,10664,COc1cccRcRc1CRc1cncRnc1N
1,10664,F
2,10664,F
3,10664,=O
4,10664,NC2CCNRCC2
5,10664,SRR=O
6,10664,C
7,10664,=O
0,10665,CCCc1cRccc2cRnoc12
1,10665,OCCCOc2ccc3cRc2
2,10665,CRRF
3,10665,ccn3CCRO
4,10665,F
5,10665,F
6,10665,=O
0,10666,CCNC
0,10667,CCNRCC#CCOCRCRRC1CCCCC1
1,10667,CC
2,10667,=O
3,10667,O
4,10667,c1ccccc1
0,10668,Nc1cccRcRc1
1,10668,O
2,10668,CRO
3,10668,=O
0,10669,CCR[C@H]1CC[C@H]2[C@@H]3C=CC4=CCRCC[C@@]4R[C@@H]3CC[C@]12C
1,10669,=O
2,10669,=O
3,10669,C
0,10670,O=c1[nH]ccRcR[nH]1
1,10670,I
2,10670,=O
0,10671,OCCNc1ncnc2ocRcRc12
1,10671,-c3ccccc3
2,10671,-c3ccccc3
0,10672,OCRC1CCc2ccRccc2O1
1,10672,CNCCRC1CCc2ccRccc2O1
2,10672,F
3,10672,O
4,10672,F
0,10673,CCCCRC1RCRNCRNC1=O
1,10673,C
2,10673,CC
3,10673,=O
4,10673,=O
0,10674,CCCCCCCCCCCCOSRRO
1,10674,=O
2,10674,=O
0,10675,CCR[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@]RRCC[C@]4R[C@H]3CC[C@]12C
1,10675,=O
2,10675,C
3,10675,O
4,10675,C
0,10676,O=CRC[C@H]R[C@H]RCRO
1,10676,O
2,10676,CRO
3,10676,O
4,10676,=O
5,10676,=O
0,10677,NCCRO
1,10677,=O
0,10678,N=CRNCRCn1cRccc1-c1ccccc1
1,10678,N
2,10678,=O
3,10678,-c2ccccc2
0,10679,N[C@@H]RCRCL
1,10679,Cc1ccccc1
2,10679,=O
0,10680,CCCCCCCCCC[N+]RR[O-]
1,10680,C
2,10680,C
0,10681,C[N+]RRCCOPRRO
1,10681,C
2,10681,C
3,10681,=O
4,10681,O
0,10682,NSRRc1cccRcc1
1,10682,=O
2,10682,=O
3,10682,CRNCc2ccccRc2F
4,10682,=O
5,10682,F
0,10683,O=C1CCc2ccRccc2N1
1,10683,OCCCCc3nnnn3C3CCCCC3
0,10684,O=C1CN=CRc2ccRccc2N1
1,10684,c2ccccn2
2,10684,P
0,10685,CCROc1ccRccc1CRO
1,10685,=O
2,10685,CRRF
3,10685,=O
4,10685,F
5,10685,F
0,10686,O=CRNC1CCCCC1
1,10686,Nc1cccRcc1
2,10686,I
0,10687,Lc1ccc2cRCR=Nc1ccccc1O2
1,10687,c1
2,10687,N1CCNCC1
0,10688,CCRC[C@@H]RCRN[C@@H]RCCc1ccccc1
1,10688,C
2,10688,NCRN1CCOCC1
3,10688,=O
4,10688,/C=C/SRRc1ccccc1
5,10688,=O
6,10688,=O
7,10688,=O
0,10689,CNRCCNRc1ccccn1
1,10689,C
2,10689,Cc1ccccc1
0,10690,CCCCCCCCCCCCCCRSCCNCRCCNCR[C@H]RCRRCOPRROPRROC[C@H]1O[C@@H]R[C@H]R[C@@H]1OPRRO
1,10690,=O
2,10690,=O
3,10690,=O
4,10690,O
5,10690,C
6,10690,C
7,10690,=O
8,10690,O
9,10690,=O
10,10690,O
11,10690,n2cnc3cRncnc32
12,10690,O
13,10690,=O
14,10690,O
15,10690,N
0,10691,O=C1OC2Rc2ccccc21
1,10691,c3cccRcc3Oc3ccRccc32
2,10691,O
3,10691,O
0,10692,Cn1cRc2cRnRc1=O
1,10692,=O
2,10692,ncn2C
3,10692,C
0,10693,CC[C@H]Rc1ccRccc1O
1,10693,C
2,10693,CR=N[C@@H]2CNCCC[C@H]2OCRc2cccRcc2
3,10693,O
4,10693,=O
5,10693,CRc3ccRccc3O
6,10693,=O
7,10693,OC
0,10694,COCCOCCOCCOCCOCCOC
0,10695,COc1ccc2cRNRc1ccccc1S2
1,10695,c1
2,10695,C[C@H]RCNRC
3,10695,C
4,10695,C
0,10696,NNCRc1ccncc1
1,10696,=O
0,10697,Cc1ncRc2ccRccc2[nH]1
1,10697,=O
2,10697,CNRc3cccRs3
3,10697,C
